,country,iso_code,date,indicator,value,year_month,population,hos_per_pop
11365,Luxembourg,LUX,2021-01-11,Daily ICU occupancy,24.0,2021-01,639352,0.0037538007232322725
11366,Luxembourg,LUX,2021-01-12,Daily ICU occupancy,21.0,2021-01,639352,0.0032845756328282387
11367,Luxembourg,LUX,2021-01-13,Daily ICU occupancy,23.0,2021-01,639352,0.003597392359764262
11368,Luxembourg,LUX,2021-01-14,Daily ICU occupancy,21.0,2021-01,639352,0.0032845756328282387
11369,Luxembourg,LUX,2021-01-15,Daily ICU occupancy,18.0,2021-01,639352,0.002815350542424205
11370,Luxembourg,LUX,2021-01-16,Daily ICU occupancy,19.0,2021-01,639352,0.002971758905892216
11371,Luxembourg,LUX,2021-01-17,Daily ICU occupancy,20.0,2021-01,639352,0.003128167269360227
11372,Luxembourg,LUX,2021-01-18,Daily ICU occupancy,20.0,2021-01,639352,0.003128167269360227
11373,Luxembourg,LUX,2021-01-19,Daily ICU occupancy,17.0,2021-01,639352,0.0026589421789561933
11374,Luxembourg,LUX,2021-01-20,Daily ICU occupancy,14.0,2021-01,639352,0.002189717088552159
11375,Luxembourg,LUX,2021-01-21,Daily ICU occupancy,14.0,2021-01,639352,0.002189717088552159
11376,Luxembourg,LUX,2021-01-22,Daily ICU occupancy,14.0,2021-01,639352,0.002189717088552159
11377,Luxembourg,LUX,2021-01-23,Daily ICU occupancy,15.0,2021-01,639352,0.00234612545202017
11378,Luxembourg,LUX,2021-01-24,Daily ICU occupancy,14.0,2021-01,639352,0.002189717088552159
11379,Luxembourg,LUX,2021-01-25,Daily ICU occupancy,15.0,2021-01,639352,0.00234612545202017
11380,Luxembourg,LUX,2021-01-26,Daily ICU occupancy,15.0,2021-01,639352,0.00234612545202017
11381,Luxembourg,LUX,2021-01-27,Daily ICU occupancy,14.0,2021-01,639352,0.002189717088552159
11382,Luxembourg,LUX,2021-01-28,Daily ICU occupancy,12.0,2021-01,639352,0.0018769003616161363
11383,Luxembourg,LUX,2021-01-29,Daily ICU occupancy,11.0,2021-01,639352,0.0017204919981481251
11384,Luxembourg,LUX,2021-01-30,Daily ICU occupancy,11.0,2021-01,639352,0.0017204919981481251
11385,Luxembourg,LUX,2021-01-31,Daily ICU occupancy,11.0,2021-01,639352,0.0017204919981481251
11386,Luxembourg,LUX,2021-02-01,Daily ICU occupancy,13.0,2021-02,639352,0.002033308725084148
11387,Luxembourg,LUX,2021-02-02,Daily ICU occupancy,14.0,2021-02,639352,0.002189717088552159
11388,Luxembourg,LUX,2021-02-03,Daily ICU occupancy,12.0,2021-02,639352,0.0018769003616161363
11389,Luxembourg,LUX,2021-02-04,Daily ICU occupancy,11.0,2021-02,639352,0.0017204919981481251
11390,Luxembourg,LUX,2021-02-05,Daily ICU occupancy,12.0,2021-02,639352,0.0018769003616161363
11391,Luxembourg,LUX,2021-02-06,Daily ICU occupancy,14.0,2021-02,639352,0.002189717088552159
11392,Luxembourg,LUX,2021-02-07,Daily ICU occupancy,14.0,2021-02,639352,0.002189717088552159
11393,Luxembourg,LUX,2021-02-08,Daily ICU occupancy,15.0,2021-02,639352,0.00234612545202017
11394,Luxembourg,LUX,2021-02-09,Daily ICU occupancy,12.0,2021-02,639352,0.0018769003616161363
11395,Luxembourg,LUX,2021-02-10,Daily ICU occupancy,13.0,2021-02,639352,0.002033308725084148
11396,Luxembourg,LUX,2021-02-11,Daily ICU occupancy,14.0,2021-02,639352,0.002189717088552159
11397,Luxembourg,LUX,2021-02-12,Daily ICU occupancy,10.0,2021-02,639352,0.0015640836346801136
11398,Luxembourg,LUX,2021-02-13,Daily ICU occupancy,11.0,2021-02,639352,0.0017204919981481251
11399,Luxembourg,LUX,2021-02-14,Daily ICU occupancy,13.0,2021-02,639352,0.002033308725084148
11400,Luxembourg,LUX,2021-02-15,Daily ICU occupancy,16.0,2021-02,639352,0.0025025338154881817
11401,Luxembourg,LUX,2021-02-16,Daily ICU occupancy,17.0,2021-02,639352,0.0026589421789561933
11402,Luxembourg,LUX,2021-02-17,Daily ICU occupancy,17.0,2021-02,639352,0.0026589421789561933
11403,Luxembourg,LUX,2021-02-18,Daily ICU occupancy,15.0,2021-02,639352,0.00234612545202017
11404,Luxembourg,LUX,2021-02-19,Daily ICU occupancy,13.0,2021-02,639352,0.002033308725084148
11405,Luxembourg,LUX,2021-02-20,Daily ICU occupancy,13.0,2021-02,639352,0.002033308725084148
11406,Luxembourg,LUX,2021-02-21,Daily ICU occupancy,15.0,2021-02,639352,0.00234612545202017
11407,Luxembourg,LUX,2021-02-22,Daily ICU occupancy,16.0,2021-02,639352,0.0025025338154881817
11408,Luxembourg,LUX,2021-02-23,Daily ICU occupancy,15.0,2021-02,639352,0.00234612545202017
11409,Luxembourg,LUX,2021-02-24,Daily ICU occupancy,15.0,2021-02,639352,0.00234612545202017
11410,Luxembourg,LUX,2021-02-25,Daily ICU occupancy,17.0,2021-02,639352,0.0026589421789561933
11411,Luxembourg,LUX,2021-02-26,Daily ICU occupancy,19.0,2021-02,639352,0.002971758905892216
11412,Luxembourg,LUX,2021-02-27,Daily ICU occupancy,20.0,2021-02,639352,0.003128167269360227
11413,Luxembourg,LUX,2021-02-28,Daily ICU occupancy,21.0,2021-02,639352,0.0032845756328282387
11414,Luxembourg,LUX,2021-03-01,Daily ICU occupancy,20.0,2021-03,639352,0.003128167269360227
11415,Luxembourg,LUX,2021-03-02,Daily ICU occupancy,20.0,2021-03,639352,0.003128167269360227
11416,Luxembourg,LUX,2021-03-03,Daily ICU occupancy,22.0,2021-03,639352,0.0034409839962962502
11417,Luxembourg,LUX,2021-03-04,Daily ICU occupancy,22.0,2021-03,639352,0.0034409839962962502
11418,Luxembourg,LUX,2021-03-05,Daily ICU occupancy,23.0,2021-03,639352,0.003597392359764262
11419,Luxembourg,LUX,2021-03-06,Daily ICU occupancy,21.0,2021-03,639352,0.0032845756328282387
11420,Luxembourg,LUX,2021-03-07,Daily ICU occupancy,21.0,2021-03,639352,0.0032845756328282387
11421,Luxembourg,LUX,2021-03-08,Daily ICU occupancy,24.0,2021-03,639352,0.0037538007232322725
11422,Luxembourg,LUX,2021-03-09,Daily ICU occupancy,24.0,2021-03,639352,0.0037538007232322725
11423,Luxembourg,LUX,2021-03-10,Daily ICU occupancy,30.0,2021-03,639352,0.00469225090404034
11424,Luxembourg,LUX,2021-03-11,Daily ICU occupancy,32.0,2021-03,639352,0.005005067630976363
11425,Luxembourg,LUX,2021-03-12,Daily ICU occupancy,27.0,2021-03,639352,0.004223025813636307
11426,Luxembourg,LUX,2021-03-13,Daily ICU occupancy,25.0,2021-03,639352,0.003910209086700284
11427,Luxembourg,LUX,2021-03-14,Daily ICU occupancy,25.0,2021-03,639352,0.003910209086700284
11428,Luxembourg,LUX,2021-03-15,Daily ICU occupancy,26.0,2021-03,639352,0.004066617450168296
11429,Luxembourg,LUX,2021-03-16,Daily ICU occupancy,25.0,2021-03,639352,0.003910209086700284
11430,Luxembourg,LUX,2021-03-17,Daily ICU occupancy,23.0,2021-03,639352,0.003597392359764262
11431,Luxembourg,LUX,2021-03-18,Daily ICU occupancy,17.0,2021-03,639352,0.0026589421789561933
11432,Luxembourg,LUX,2021-03-19,Daily ICU occupancy,19.0,2021-03,639352,0.002971758905892216
11433,Luxembourg,LUX,2021-03-20,Daily ICU occupancy,20.0,2021-03,639352,0.003128167269360227
11434,Luxembourg,LUX,2021-03-21,Daily ICU occupancy,20.0,2021-03,639352,0.003128167269360227
11435,Luxembourg,LUX,2021-03-22,Daily ICU occupancy,21.0,2021-03,639352,0.0032845756328282387
11436,Luxembourg,LUX,2021-03-23,Daily ICU occupancy,18.0,2021-03,639352,0.002815350542424205
11437,Luxembourg,LUX,2021-03-24,Daily ICU occupancy,21.0,2021-03,639352,0.0032845756328282387
11438,Luxembourg,LUX,2021-03-25,Daily ICU occupancy,19.0,2021-03,639352,0.002971758905892216
11439,Luxembourg,LUX,2021-03-26,Daily ICU occupancy,21.0,2021-03,639352,0.0032845756328282387
11440,Luxembourg,LUX,2021-03-27,Daily ICU occupancy,23.0,2021-03,639352,0.003597392359764262
11441,Luxembourg,LUX,2021-03-28,Daily ICU occupancy,22.0,2021-03,639352,0.0034409839962962502
11442,Luxembourg,LUX,2021-03-29,Daily ICU occupancy,25.0,2021-03,639352,0.003910209086700284
11443,Luxembourg,LUX,2021-03-30,Daily ICU occupancy,25.0,2021-03,639352,0.003910209086700284
11444,Luxembourg,LUX,2021-03-31,Daily ICU occupancy,30.0,2021-03,639352,0.00469225090404034
11445,Luxembourg,LUX,2021-04-01,Daily ICU occupancy,30.0,2021-04,639352,0.00469225090404034
11446,Luxembourg,LUX,2021-04-02,Daily ICU occupancy,31.0,2021-04,639352,0.004848659267508352
11447,Luxembourg,LUX,2021-04-03,Daily ICU occupancy,30.0,2021-04,639352,0.00469225090404034
11448,Luxembourg,LUX,2021-04-04,Daily ICU occupancy,30.0,2021-04,639352,0.00469225090404034
11449,Luxembourg,LUX,2021-04-05,Daily ICU occupancy,32.0,2021-04,639352,0.005005067630976363
11450,Luxembourg,LUX,2021-04-06,Daily ICU occupancy,31.0,2021-04,639352,0.004848659267508352
11451,Luxembourg,LUX,2021-04-07,Daily ICU occupancy,32.0,2021-04,639352,0.005005067630976363
11452,Luxembourg,LUX,2021-04-08,Daily ICU occupancy,30.0,2021-04,639352,0.00469225090404034
11453,Luxembourg,LUX,2021-04-09,Daily ICU occupancy,27.0,2021-04,639352,0.004223025813636307
11454,Luxembourg,LUX,2021-04-10,Daily ICU occupancy,28.0,2021-04,639352,0.004379434177104318
11455,Luxembourg,LUX,2021-04-11,Daily ICU occupancy,29.0,2021-04,639352,0.00453584254057233
11456,Luxembourg,LUX,2021-04-12,Daily ICU occupancy,32.0,2021-04,639352,0.005005067630976363
11457,Luxembourg,LUX,2021-04-13,Daily ICU occupancy,33.0,2021-04,639352,0.0051614759944443745
11458,Luxembourg,LUX,2021-04-14,Daily ICU occupancy,33.0,2021-04,639352,0.0051614759944443745
11459,Luxembourg,LUX,2021-04-15,Daily ICU occupancy,32.0,2021-04,639352,0.005005067630976363
11460,Luxembourg,LUX,2021-04-16,Daily ICU occupancy,31.0,2021-04,639352,0.004848659267508352
11461,Luxembourg,LUX,2021-04-17,Daily ICU occupancy,36.0,2021-04,639352,0.00563070108484841
11462,Luxembourg,LUX,2021-04-18,Daily ICU occupancy,37.0,2021-04,639352,0.00578710944831642
11463,Luxembourg,LUX,2021-04-19,Daily ICU occupancy,38.0,2021-04,639352,0.005943517811784432
11464,Luxembourg,LUX,2021-04-20,Daily ICU occupancy,38.0,2021-04,639352,0.005943517811784432
11465,Luxembourg,LUX,2021-04-21,Daily ICU occupancy,34.0,2021-04,639352,0.0053178843579123865
11466,Luxembourg,LUX,2021-04-22,Daily ICU occupancy,33.0,2021-04,639352,0.0051614759944443745
11467,Luxembourg,LUX,2021-04-23,Daily ICU occupancy,36.0,2021-04,639352,0.00563070108484841
11468,Luxembourg,LUX,2021-04-24,Daily ICU occupancy,34.0,2021-04,639352,0.0053178843579123865
11469,Luxembourg,LUX,2021-04-25,Daily ICU occupancy,37.0,2021-04,639352,0.00578710944831642
11470,Luxembourg,LUX,2021-04-26,Daily ICU occupancy,37.0,2021-04,639352,0.00578710944831642
11471,Luxembourg,LUX,2021-04-27,Daily ICU occupancy,36.0,2021-04,639352,0.00563070108484841
11472,Luxembourg,LUX,2021-04-28,Daily ICU occupancy,36.0,2021-04,639352,0.00563070108484841
11473,Luxembourg,LUX,2021-04-29,Daily ICU occupancy,34.0,2021-04,639352,0.0053178843579123865
11474,Luxembourg,LUX,2021-04-30,Daily ICU occupancy,34.0,2021-04,639352,0.0053178843579123865
11475,Luxembourg,LUX,2021-05-01,Daily ICU occupancy,33.0,2021-05,639352,0.0051614759944443745
11476,Luxembourg,LUX,2021-05-02,Daily ICU occupancy,29.0,2021-05,639352,0.00453584254057233
11477,Luxembourg,LUX,2021-05-03,Daily ICU occupancy,32.0,2021-05,639352,0.005005067630976363
11478,Luxembourg,LUX,2021-05-04,Daily ICU occupancy,34.0,2021-05,639352,0.0053178843579123865
11479,Luxembourg,LUX,2021-05-05,Daily ICU occupancy,33.0,2021-05,639352,0.0051614759944443745
11480,Luxembourg,LUX,2021-05-06,Daily ICU occupancy,32.0,2021-05,639352,0.005005067630976363
11481,Luxembourg,LUX,2021-05-07,Daily ICU occupancy,31.0,2021-05,639352,0.004848659267508352
11482,Luxembourg,LUX,2021-05-08,Daily ICU occupancy,31.0,2021-05,639352,0.004848659267508352
11483,Luxembourg,LUX,2021-05-09,Daily ICU occupancy,31.0,2021-05,639352,0.004848659267508352
11484,Luxembourg,LUX,2021-05-10,Daily ICU occupancy,30.0,2021-05,639352,0.00469225090404034
11485,Luxembourg,LUX,2021-05-11,Daily ICU occupancy,30.0,2021-05,639352,0.00469225090404034
11486,Luxembourg,LUX,2021-05-12,Daily ICU occupancy,30.0,2021-05,639352,0.00469225090404034
11487,Luxembourg,LUX,2021-05-13,Daily ICU occupancy,29.0,2021-05,639352,0.00453584254057233
11488,Luxembourg,LUX,2021-05-14,Daily ICU occupancy,29.0,2021-05,639352,0.00453584254057233
11489,Luxembourg,LUX,2021-05-15,Daily ICU occupancy,28.0,2021-05,639352,0.004379434177104318
11490,Luxembourg,LUX,2021-05-16,Daily ICU occupancy,28.0,2021-05,639352,0.004379434177104318
11491,Luxembourg,LUX,2021-05-17,Daily ICU occupancy,29.0,2021-05,639352,0.00453584254057233
11492,Luxembourg,LUX,2021-05-18,Daily ICU occupancy,21.0,2021-05,639352,0.0032845756328282387
11493,Luxembourg,LUX,2021-05-19,Daily ICU occupancy,18.0,2021-05,639352,0.002815350542424205
11494,Luxembourg,LUX,2021-05-20,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11495,Luxembourg,LUX,2021-05-21,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11496,Luxembourg,LUX,2021-05-22,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11497,Luxembourg,LUX,2021-05-23,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11498,Luxembourg,LUX,2021-05-24,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11499,Luxembourg,LUX,2021-05-25,Daily ICU occupancy,17.0,2021-05,639352,0.0026589421789561933
11500,Luxembourg,LUX,2021-05-26,Daily ICU occupancy,15.0,2021-05,639352,0.00234612545202017
11501,Luxembourg,LUX,2021-05-27,Daily ICU occupancy,12.0,2021-05,639352,0.0018769003616161363
11502,Luxembourg,LUX,2021-05-28,Daily ICU occupancy,12.0,2021-05,639352,0.0018769003616161363
11503,Luxembourg,LUX,2021-05-29,Daily ICU occupancy,11.0,2021-05,639352,0.0017204919981481251
11504,Luxembourg,LUX,2021-05-30,Daily ICU occupancy,8.0,2021-05,639352,0.0012512669077440908
11505,Luxembourg,LUX,2021-05-31,Daily ICU occupancy,7.0,2021-05,639352,0.0010948585442760795
11506,Luxembourg,LUX,2021-06-01,Daily ICU occupancy,5.0,2021-06,639352,0.0007820418173400568
11507,Luxembourg,LUX,2021-06-02,Daily ICU occupancy,3.0,2021-06,639352,0.00046922509040403407
11508,Luxembourg,LUX,2021-06-03,Daily ICU occupancy,3.0,2021-06,639352,0.00046922509040403407
11509,Luxembourg,LUX,2021-06-04,Daily ICU occupancy,3.0,2021-06,639352,0.00046922509040403407
11510,Luxembourg,LUX,2021-06-05,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11511,Luxembourg,LUX,2021-06-06,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11512,Luxembourg,LUX,2021-06-07,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11513,Luxembourg,LUX,2021-06-08,Daily ICU occupancy,3.0,2021-06,639352,0.00046922509040403407
11514,Luxembourg,LUX,2021-06-09,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11515,Luxembourg,LUX,2021-06-10,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11516,Luxembourg,LUX,2021-06-11,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11517,Luxembourg,LUX,2021-06-12,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11518,Luxembourg,LUX,2021-06-13,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11519,Luxembourg,LUX,2021-06-14,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11520,Luxembourg,LUX,2021-06-15,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11521,Luxembourg,LUX,2021-06-16,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11522,Luxembourg,LUX,2021-06-17,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11523,Luxembourg,LUX,2021-06-18,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11524,Luxembourg,LUX,2021-06-19,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11525,Luxembourg,LUX,2021-06-20,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11526,Luxembourg,LUX,2021-06-21,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11527,Luxembourg,LUX,2021-06-22,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11528,Luxembourg,LUX,2021-06-23,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11529,Luxembourg,LUX,2021-06-24,Daily ICU occupancy,2.0,2021-06,639352,0.0003128167269360227
11530,Luxembourg,LUX,2021-06-25,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11531,Luxembourg,LUX,2021-06-26,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11532,Luxembourg,LUX,2021-06-27,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11533,Luxembourg,LUX,2021-06-28,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11534,Luxembourg,LUX,2021-06-29,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11535,Luxembourg,LUX,2021-06-30,Daily ICU occupancy,1.0,2021-06,639352,0.00015640836346801136
11536,Luxembourg,LUX,2021-07-01,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11537,Luxembourg,LUX,2021-07-02,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11538,Luxembourg,LUX,2021-07-03,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11539,Luxembourg,LUX,2021-07-04,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11540,Luxembourg,LUX,2021-07-05,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11541,Luxembourg,LUX,2021-07-06,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11542,Luxembourg,LUX,2021-07-07,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11543,Luxembourg,LUX,2021-07-08,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11544,Luxembourg,LUX,2021-07-09,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11545,Luxembourg,LUX,2021-07-10,Daily ICU occupancy,1.0,2021-07,639352,0.00015640836346801136
11546,Luxembourg,LUX,2021-07-11,Daily ICU occupancy,2.0,2021-07,639352,0.0003128167269360227
11547,Luxembourg,LUX,2021-07-12,Daily ICU occupancy,2.0,2021-07,639352,0.0003128167269360227
11548,Luxembourg,LUX,2021-07-13,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11549,Luxembourg,LUX,2021-07-14,Daily ICU occupancy,4.0,2021-07,639352,0.0006256334538720454
11550,Luxembourg,LUX,2021-07-15,Daily ICU occupancy,5.0,2021-07,639352,0.0007820418173400568
11551,Luxembourg,LUX,2021-07-16,Daily ICU occupancy,4.0,2021-07,639352,0.0006256334538720454
11552,Luxembourg,LUX,2021-07-17,Daily ICU occupancy,5.0,2021-07,639352,0.0007820418173400568
11553,Luxembourg,LUX,2021-07-18,Daily ICU occupancy,5.0,2021-07,639352,0.0007820418173400568
11554,Luxembourg,LUX,2021-07-19,Daily ICU occupancy,6.0,2021-07,639352,0.0009384501808080681
11555,Luxembourg,LUX,2021-07-20,Daily ICU occupancy,6.0,2021-07,639352,0.0009384501808080681
11556,Luxembourg,LUX,2021-07-21,Daily ICU occupancy,6.0,2021-07,639352,0.0009384501808080681
11557,Luxembourg,LUX,2021-07-22,Daily ICU occupancy,5.0,2021-07,639352,0.0007820418173400568
11558,Luxembourg,LUX,2021-07-23,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11559,Luxembourg,LUX,2021-07-24,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11560,Luxembourg,LUX,2021-07-25,Daily ICU occupancy,2.0,2021-07,639352,0.0003128167269360227
11561,Luxembourg,LUX,2021-07-26,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11562,Luxembourg,LUX,2021-07-27,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11563,Luxembourg,LUX,2021-07-28,Daily ICU occupancy,3.0,2021-07,639352,0.00046922509040403407
11564,Luxembourg,LUX,2021-07-29,Daily ICU occupancy,5.0,2021-07,639352,0.0007820418173400568
11565,Luxembourg,LUX,2021-07-30,Daily ICU occupancy,6.0,2021-07,639352,0.0009384501808080681
11566,Luxembourg,LUX,2021-07-31,Daily ICU occupancy,6.0,2021-07,639352,0.0009384501808080681
11567,Luxembourg,LUX,2021-08-01,Daily ICU occupancy,7.0,2021-08,639352,0.0010948585442760795
11568,Luxembourg,LUX,2021-08-02,Daily ICU occupancy,7.0,2021-08,639352,0.0010948585442760795
11569,Luxembourg,LUX,2021-08-03,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11570,Luxembourg,LUX,2021-08-04,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11571,Luxembourg,LUX,2021-08-05,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11572,Luxembourg,LUX,2021-08-06,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11573,Luxembourg,LUX,2021-08-07,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11574,Luxembourg,LUX,2021-08-08,Daily ICU occupancy,7.0,2021-08,639352,0.0010948585442760795
11575,Luxembourg,LUX,2021-08-09,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11576,Luxembourg,LUX,2021-08-10,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11577,Luxembourg,LUX,2021-08-11,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11578,Luxembourg,LUX,2021-08-12,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11579,Luxembourg,LUX,2021-08-13,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11580,Luxembourg,LUX,2021-08-14,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11581,Luxembourg,LUX,2021-08-15,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11582,Luxembourg,LUX,2021-08-16,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11583,Luxembourg,LUX,2021-08-17,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11584,Luxembourg,LUX,2021-08-18,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11585,Luxembourg,LUX,2021-08-19,Daily ICU occupancy,3.0,2021-08,639352,0.00046922509040403407
11586,Luxembourg,LUX,2021-08-20,Daily ICU occupancy,3.0,2021-08,639352,0.00046922509040403407
11587,Luxembourg,LUX,2021-08-21,Daily ICU occupancy,4.0,2021-08,639352,0.0006256334538720454
11588,Luxembourg,LUX,2021-08-22,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11589,Luxembourg,LUX,2021-08-23,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11590,Luxembourg,LUX,2021-08-24,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11591,Luxembourg,LUX,2021-08-25,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11592,Luxembourg,LUX,2021-08-26,Daily ICU occupancy,5.0,2021-08,639352,0.0007820418173400568
11593,Luxembourg,LUX,2021-08-27,Daily ICU occupancy,8.0,2021-08,639352,0.0012512669077440908
11594,Luxembourg,LUX,2021-08-28,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11595,Luxembourg,LUX,2021-08-29,Daily ICU occupancy,6.0,2021-08,639352,0.0009384501808080681
11596,Luxembourg,LUX,2021-08-30,Daily ICU occupancy,7.0,2021-08,639352,0.0010948585442760795
11597,Luxembourg,LUX,2021-08-31,Daily ICU occupancy,8.0,2021-08,639352,0.0012512669077440908
11598,Luxembourg,LUX,2021-09-01,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11599,Luxembourg,LUX,2021-09-02,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11600,Luxembourg,LUX,2021-09-03,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11601,Luxembourg,LUX,2021-09-04,Daily ICU occupancy,11.0,2021-09,639352,0.0017204919981481251
11602,Luxembourg,LUX,2021-09-05,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11603,Luxembourg,LUX,2021-09-06,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11604,Luxembourg,LUX,2021-09-07,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11605,Luxembourg,LUX,2021-09-08,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11606,Luxembourg,LUX,2021-09-09,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11607,Luxembourg,LUX,2021-09-10,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11608,Luxembourg,LUX,2021-09-11,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11609,Luxembourg,LUX,2021-09-12,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11610,Luxembourg,LUX,2021-09-13,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11611,Luxembourg,LUX,2021-09-14,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11612,Luxembourg,LUX,2021-09-15,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11613,Luxembourg,LUX,2021-09-16,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11614,Luxembourg,LUX,2021-09-17,Daily ICU occupancy,10.0,2021-09,639352,0.0015640836346801136
11615,Luxembourg,LUX,2021-09-18,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11616,Luxembourg,LUX,2021-09-19,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
11617,Luxembourg,LUX,2021-09-20,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11618,Luxembourg,LUX,2021-09-21,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11619,Luxembourg,LUX,2021-09-22,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11620,Luxembourg,LUX,2021-09-23,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11621,Luxembourg,LUX,2021-09-24,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11622,Luxembourg,LUX,2021-09-25,Daily ICU occupancy,7.0,2021-09,639352,0.0010948585442760795
11623,Luxembourg,LUX,2021-09-26,Daily ICU occupancy,8.0,2021-09,639352,0.0012512669077440908
11624,Luxembourg,LUX,2021-09-27,Daily ICU occupancy,9.0,2021-09,639352,0.0014076752712121024
