,country,date,vaccine,total_vaccinations
19574,Switzerland,2021-11-15,Johnson&Johnson,31370
19575,Switzerland,2021-11-15,Moderna,7383710
19576,Switzerland,2021-11-15,Pfizer/BioNTech,3934411
19577,Switzerland,2021-11-16,Johnson&Johnson,31928
19578,Switzerland,2021-11-16,Moderna,7402411
19579,Switzerland,2021-11-16,Pfizer/BioNTech,3954080
19580,Switzerland,2021-11-17,Johnson&Johnson,32574
19581,Switzerland,2021-11-17,Moderna,7424707
19582,Switzerland,2021-11-17,Pfizer/BioNTech,3977746
19583,Switzerland,2021-11-18,Johnson&Johnson,33318
19584,Switzerland,2021-11-18,Moderna,7451471
19585,Switzerland,2021-11-18,Pfizer/BioNTech,3997386
19586,Switzerland,2021-11-19,Johnson&Johnson,34062
19587,Switzerland,2021-11-19,Moderna,7477836
19588,Switzerland,2021-11-19,Pfizer/BioNTech,4018476
19589,Switzerland,2021-11-20,Johnson&Johnson,34443
19590,Switzerland,2021-11-20,Moderna,7489399
19591,Switzerland,2021-11-20,Pfizer/BioNTech,4027992
19592,Switzerland,2021-11-21,Johnson&Johnson,34492
19593,Switzerland,2021-11-21,Moderna,7490644
19594,Switzerland,2021-11-21,Pfizer/BioNTech,4030604
19595,Switzerland,2021-11-22,Johnson&Johnson,35032
19596,Switzerland,2021-11-22,Moderna,7512940
19597,Switzerland,2021-11-22,Pfizer/BioNTech,4051377
19598,Switzerland,2021-11-23,Johnson&Johnson,35556
19599,Switzerland,2021-11-23,Moderna,7538813
19600,Switzerland,2021-11-23,Pfizer/BioNTech,4075744
19601,Switzerland,2021-11-24,Johnson&Johnson,36260
19602,Switzerland,2021-11-24,Moderna,7566476
19603,Switzerland,2021-11-24,Pfizer/BioNTech,4104456
19604,Switzerland,2021-11-25,Johnson&Johnson,36861
19605,Switzerland,2021-11-25,Moderna,7595560
19606,Switzerland,2021-11-25,Pfizer/BioNTech,4129748
19607,Switzerland,2021-11-26,Johnson&Johnson,37575
19608,Switzerland,2021-11-26,Moderna,7624790
19609,Switzerland,2021-11-26,Pfizer/BioNTech,4156248
19610,Switzerland,2021-11-27,Johnson&Johnson,37972
19611,Switzerland,2021-11-27,Moderna,7635456
19612,Switzerland,2021-11-27,Pfizer/BioNTech,4168166
19613,Switzerland,2021-11-28,Johnson&Johnson,38021
19614,Switzerland,2021-11-28,Moderna,7637482
19615,Switzerland,2021-11-28,Pfizer/BioNTech,4170806
19616,Switzerland,2021-11-29,Johnson&Johnson,38599
19617,Switzerland,2021-11-29,Moderna,7663848
19618,Switzerland,2021-11-29,Pfizer/BioNTech,4197827
19619,Switzerland,2021-11-30,Johnson&Johnson,39289
19620,Switzerland,2021-11-30,Moderna,7694344
19621,Switzerland,2021-11-30,Pfizer/BioNTech,4226352
19622,Switzerland,2021-12-01,Johnson&Johnson,39993
19623,Switzerland,2021-12-01,Moderna,7728412
19624,Switzerland,2021-12-01,Pfizer/BioNTech,4262567
19625,Switzerland,2021-12-02,Johnson&Johnson,40608
19626,Switzerland,2021-12-02,Moderna,7766427
19627,Switzerland,2021-12-02,Pfizer/BioNTech,4290622
19628,Switzerland,2021-12-03,Johnson&Johnson,41355
19629,Switzerland,2021-12-03,Moderna,7805353
19630,Switzerland,2021-12-03,Pfizer/BioNTech,4322231
19631,Switzerland,2021-12-04,Johnson&Johnson,42021
19632,Switzerland,2021-12-04,Moderna,7822758
19633,Switzerland,2021-12-04,Pfizer/BioNTech,4339171
19634,Switzerland,2021-12-05,Johnson&Johnson,42144
19635,Switzerland,2021-12-05,Moderna,7826199
19636,Switzerland,2021-12-05,Pfizer/BioNTech,4344998
19637,Switzerland,2021-12-06,Johnson&Johnson,42800
19638,Switzerland,2021-12-06,Moderna,7857992
19639,Switzerland,2021-12-06,Pfizer/BioNTech,4376784
19640,Switzerland,2021-12-07,Johnson&Johnson,43441
19641,Switzerland,2021-12-07,Moderna,7897464
19642,Switzerland,2021-12-07,Pfizer/BioNTech,4416429
19643,Switzerland,2021-12-08,Johnson&Johnson,44305
19644,Switzerland,2021-12-08,Moderna,7935135
19645,Switzerland,2021-12-08,Pfizer/BioNTech,4450740
19646,Switzerland,2021-12-09,Johnson&Johnson,45067
19647,Switzerland,2021-12-09,Moderna,7982893
19648,Switzerland,2021-12-09,Pfizer/BioNTech,4487775
19649,Switzerland,2021-12-10,Johnson&Johnson,45782
19650,Switzerland,2021-12-10,Moderna,8030183
19651,Switzerland,2021-12-10,Pfizer/BioNTech,4525696
19652,Switzerland,2021-12-11,Johnson&Johnson,46289
19653,Switzerland,2021-12-11,Moderna,8054606
19654,Switzerland,2021-12-11,Pfizer/BioNTech,4548621
19655,Switzerland,2021-12-12,Johnson&Johnson,46455
19656,Switzerland,2021-12-12,Moderna,8062739
19657,Switzerland,2021-12-12,Pfizer/BioNTech,4556141
19658,Switzerland,2021-12-13,Johnson&Johnson,47125
19659,Switzerland,2021-12-13,Moderna,8102956
19660,Switzerland,2021-12-13,Pfizer/BioNTech,4590581
19661,Switzerland,2021-12-14,Johnson&Johnson,47628
19662,Switzerland,2021-12-14,Moderna,8150046
19663,Switzerland,2021-12-14,Pfizer/BioNTech,4627797
19664,Switzerland,2021-12-15,Johnson&Johnson,48317
19665,Switzerland,2021-12-15,Moderna,8196899
19666,Switzerland,2021-12-15,Pfizer/BioNTech,4666245
19667,Switzerland,2021-12-16,Johnson&Johnson,48939
19668,Switzerland,2021-12-16,Moderna,8249891
19669,Switzerland,2021-12-16,Pfizer/BioNTech,4701631
19670,Switzerland,2021-12-17,Johnson&Johnson,49649
19671,Switzerland,2021-12-17,Moderna,8302548
19672,Switzerland,2021-12-17,Pfizer/BioNTech,4735465
19673,Switzerland,2021-12-18,Johnson&Johnson,50106
19674,Switzerland,2021-12-18,Moderna,8332252
19675,Switzerland,2021-12-18,Pfizer/BioNTech,4757373
19676,Switzerland,2021-12-19,Johnson&Johnson,50224
19677,Switzerland,2021-12-19,Moderna,8346085
19678,Switzerland,2021-12-19,Pfizer/BioNTech,4766992
19679,Switzerland,2021-12-20,Johnson&Johnson,50744
19680,Switzerland,2021-12-20,Moderna,8395390
19681,Switzerland,2021-12-20,Pfizer/BioNTech,4800152
19682,Switzerland,2021-12-21,Johnson&Johnson,51265
19683,Switzerland,2021-12-21,Moderna,8451786
19684,Switzerland,2021-12-21,Pfizer/BioNTech,4836853
19685,Switzerland,2021-12-22,Johnson&Johnson,51862
19686,Switzerland,2021-12-22,Moderna,8505214
19687,Switzerland,2021-12-22,Pfizer/BioNTech,4874724
19688,Switzerland,2021-12-23,Johnson&Johnson,52222
19689,Switzerland,2021-12-23,Moderna,8550877
19690,Switzerland,2021-12-23,Pfizer/BioNTech,4907263
19691,Switzerland,2021-12-24,Johnson&Johnson,52352
19692,Switzerland,2021-12-24,Moderna,8562092
19693,Switzerland,2021-12-24,Pfizer/BioNTech,4914726
19694,Switzerland,2021-12-25,Johnson&Johnson,52352
19695,Switzerland,2021-12-25,Moderna,8562698
19696,Switzerland,2021-12-25,Pfizer/BioNTech,4914946
19697,Switzerland,2021-12-26,Johnson&Johnson,52353
19698,Switzerland,2021-12-26,Moderna,8565607
19699,Switzerland,2021-12-26,Pfizer/BioNTech,4915086
19700,Switzerland,2021-12-27,Johnson&Johnson,52684
19701,Switzerland,2021-12-27,Moderna,8608690
19702,Switzerland,2021-12-27,Pfizer/BioNTech,4940785
19703,Switzerland,2021-12-28,Johnson&Johnson,53007
19704,Switzerland,2021-12-28,Moderna,8654709
19705,Switzerland,2021-12-28,Pfizer/BioNTech,4968730
19706,Switzerland,2021-12-29,Johnson&Johnson,53387
19707,Switzerland,2021-12-29,Moderna,8699041
19708,Switzerland,2021-12-29,Pfizer/BioNTech,5000065
19709,Switzerland,2021-12-30,Johnson&Johnson,53669
19710,Switzerland,2021-12-30,Moderna,8739963
19711,Switzerland,2021-12-30,Pfizer/BioNTech,5024616
19712,Switzerland,2021-12-31,Johnson&Johnson,53752
19713,Switzerland,2021-12-31,Moderna,8752177
19714,Switzerland,2021-12-31,Pfizer/BioNTech,5030913
19715,Switzerland,2022-01-01,Johnson&Johnson,53752
19716,Switzerland,2022-01-01,Moderna,8753080
19717,Switzerland,2022-01-01,Pfizer/BioNTech,5031309
19718,Switzerland,2022-01-02,Johnson&Johnson,53752
19719,Switzerland,2022-01-02,Moderna,8757464
19720,Switzerland,2022-01-02,Pfizer/BioNTech,5032657
19721,Switzerland,2022-01-03,Johnson&Johnson,54062
19722,Switzerland,2022-01-03,Moderna,8803714
19723,Switzerland,2022-01-03,Pfizer/BioNTech,5058678
19724,Switzerland,2022-01-04,Johnson&Johnson,54355
19725,Switzerland,2022-01-04,Moderna,8856570
19726,Switzerland,2022-01-04,Pfizer/BioNTech,5091226
19727,Switzerland,2022-01-05,Johnson&Johnson,54704
19728,Switzerland,2022-01-05,Moderna,8909558
19729,Switzerland,2022-01-05,Pfizer/BioNTech,5123561
19730,Switzerland,2022-01-06,Johnson&Johnson,55056
19731,Switzerland,2022-01-06,Moderna,8965500
19732,Switzerland,2022-01-06,Pfizer/BioNTech,5153578
19733,Switzerland,2022-01-07,Johnson&Johnson,55395
19734,Switzerland,2022-01-07,Moderna,9023318
19735,Switzerland,2022-01-07,Pfizer/BioNTech,5183498
19736,Switzerland,2022-01-08,Johnson&Johnson,55556
19737,Switzerland,2022-01-08,Moderna,9056693
19738,Switzerland,2022-01-08,Pfizer/BioNTech,5200048
19739,Switzerland,2022-01-09,Johnson&Johnson,55587
19740,Switzerland,2022-01-09,Moderna,9070850
19741,Switzerland,2022-01-09,Pfizer/BioNTech,5209227
19742,Switzerland,2022-01-10,Johnson&Johnson,55783
19743,Switzerland,2022-01-10,Moderna,9116088
19744,Switzerland,2022-01-10,Pfizer/BioNTech,5235138
19745,Switzerland,2022-01-11,Johnson&Johnson,55937
19746,Switzerland,2022-01-11,Moderna,9166013
19747,Switzerland,2022-01-11,Pfizer/BioNTech,5263871
19748,Switzerland,2022-01-12,Johnson&Johnson,56216
19749,Switzerland,2022-01-12,Moderna,9213140
19750,Switzerland,2022-01-12,Pfizer/BioNTech,5291278
19751,Switzerland,2022-01-13,Johnson&Johnson,56408
19752,Switzerland,2022-01-13,Moderna,9262256
19753,Switzerland,2022-01-13,Pfizer/BioNTech,5317678
19754,Switzerland,2022-01-14,Johnson&Johnson,56669
19755,Switzerland,2022-01-14,Moderna,9312683
19756,Switzerland,2022-01-14,Pfizer/BioNTech,5344567
19757,Switzerland,2022-01-15,Johnson&Johnson,56826
19758,Switzerland,2022-01-15,Moderna,9339036
19759,Switzerland,2022-01-15,Pfizer/BioNTech,5360303
19760,Switzerland,2022-01-16,Johnson&Johnson,56850
19761,Switzerland,2022-01-16,Moderna,9347223
19762,Switzerland,2022-01-16,Pfizer/BioNTech,5365021
19763,Switzerland,2022-01-17,Johnson&Johnson,57001
19764,Switzerland,2022-01-17,Moderna,9380838
19765,Switzerland,2022-01-17,Pfizer/BioNTech,5385882
19766,Switzerland,2022-01-18,Johnson&Johnson,57100
19767,Switzerland,2022-01-18,Moderna,9416928
19768,Switzerland,2022-01-18,Pfizer/BioNTech,5407934
19769,Ukraine,2021-02-24,Oxford/AstraZeneca,159
19770,Ukraine,2021-02-25,Oxford/AstraZeneca,1338
19771,Ukraine,2021-02-26,Oxford/AstraZeneca,3051
19772,Ukraine,2021-02-27,Oxford/AstraZeneca,3141
19773,Ukraine,2021-02-28,Oxford/AstraZeneca,3141
19774,Ukraine,2021-03-01,Oxford/AstraZeneca,4905
19775,Ukraine,2021-03-02,Oxford/AstraZeneca,6888
19776,Ukraine,2021-03-03,Oxford/AstraZeneca,9568
19777,Ukraine,2021-03-04,Oxford/AstraZeneca,12481
19778,Ukraine,2021-03-05,Oxford/AstraZeneca,15758
19779,Ukraine,2021-03-06,Oxford/AstraZeneca,17037
19780,Ukraine,2021-03-07,Oxford/AstraZeneca,17947
19781,Ukraine,2021-03-08,Oxford/AstraZeneca,19118
19782,Ukraine,2021-03-09,Oxford/AstraZeneca,23480
19783,Ukraine,2021-03-10,Oxford/AstraZeneca,29378
19784,Ukraine,2021-03-11,Oxford/AstraZeneca,38237
19785,Ukraine,2021-03-12,Oxford/AstraZeneca,47541
19786,Ukraine,2021-03-13,Oxford/AstraZeneca,51137
19787,Ukraine,2021-03-14,Oxford/AstraZeneca,53155
19788,Ukraine,2021-03-15,Oxford/AstraZeneca,62083
19789,Ukraine,2021-03-16,Oxford/AstraZeneca,71923
19790,Ukraine,2021-03-17,Oxford/AstraZeneca,81755
19791,Ukraine,2021-03-18,Oxford/AstraZeneca,92714
19792,Ukraine,2021-03-19,Oxford/AstraZeneca,104342
19793,Ukraine,2021-03-20,Oxford/AstraZeneca,108310
19794,Ukraine,2021-03-21,Oxford/AstraZeneca,111025
19795,Ukraine,2021-03-22,Oxford/AstraZeneca,121929
19796,Ukraine,2021-03-23,Oxford/AstraZeneca,137026
19797,Ukraine,2021-03-24,Oxford/AstraZeneca,155587
19798,Ukraine,2021-03-25,Oxford/AstraZeneca,174325
19799,Ukraine,2021-03-26,Oxford/AstraZeneca,192264
19800,Ukraine,2021-03-27,Oxford/AstraZeneca,196880
19801,Ukraine,2021-03-28,Oxford/AstraZeneca,198465
19802,Ukraine,2021-03-29,Oxford/AstraZeneca,212898
19803,Ukraine,2021-03-30,Oxford/AstraZeneca,231566
19804,Ukraine,2021-03-31,Oxford/AstraZeneca,248736
19805,Ukraine,2021-04-01,Oxford/AstraZeneca,267833
19806,Ukraine,2021-04-02,Oxford/AstraZeneca,286647
19807,Ukraine,2021-04-03,Oxford/AstraZeneca,290566
19808,Ukraine,2021-04-04,Oxford/AstraZeneca,291824
19809,Ukraine,2021-04-05,Oxford/AstraZeneca,304680
19810,Ukraine,2021-04-06,Oxford/AstraZeneca,320265
19811,Ukraine,2021-04-07,Oxford/AstraZeneca,334578
19812,Ukraine,2021-04-08,Oxford/AstraZeneca,353147
19813,Ukraine,2021-04-09,Oxford/AstraZeneca,373005
19814,Ukraine,2021-04-10,Oxford/AstraZeneca,377053
19815,Ukraine,2021-04-11,Oxford/AstraZeneca,378269
19816,Ukraine,2021-04-12,Oxford/AstraZeneca,388404
19817,Ukraine,2021-04-13,Oxford/AstraZeneca,403551
19818,Ukraine,2021-04-13,Sinovac,5
19819,Ukraine,2021-04-14,Oxford/AstraZeneca,419087
19820,Ukraine,2021-04-14,Sinovac,213
19821,Ukraine,2021-04-15,Oxford/AstraZeneca,431812
19822,Ukraine,2021-04-15,Sinovac,1008
19823,Ukraine,2021-04-16,Oxford/AstraZeneca,443429
19824,Ukraine,2021-04-16,Sinovac,2435
19825,Ukraine,2021-04-17,Oxford/AstraZeneca,445700
19826,Ukraine,2021-04-17,Sinovac,3497
19827,Ukraine,2021-04-18,Oxford/AstraZeneca,446389
19828,Ukraine,2021-04-18,Pfizer/BioNTech,366
19829,Ukraine,2021-04-18,Sinovac,3895
19830,Ukraine,2021-04-19,Oxford/AstraZeneca,451809
19831,Ukraine,2021-04-19,Pfizer/BioNTech,3870
19832,Ukraine,2021-04-19,Sinovac,7115
19833,Ukraine,2021-04-20,Oxford/AstraZeneca,457040
19834,Ukraine,2021-04-20,Pfizer/BioNTech,8718
19835,Ukraine,2021-04-20,Sinovac,12078
19836,Ukraine,2021-04-21,Oxford/AstraZeneca,460895
19837,Ukraine,2021-04-21,Pfizer/BioNTech,13296
19838,Ukraine,2021-04-21,Sinovac,17689
19839,Ukraine,2021-04-22,Oxford/AstraZeneca,464985
19840,Ukraine,2021-04-22,Pfizer/BioNTech,18324
19841,Ukraine,2021-04-22,Sinovac,24740
19842,Ukraine,2021-04-23,Oxford/AstraZeneca,469403
19843,Ukraine,2021-04-23,Pfizer/BioNTech,21780
19844,Ukraine,2021-04-23,Sinovac,31205
19845,Ukraine,2021-04-24,Oxford/AstraZeneca,470473
19846,Ukraine,2021-04-24,Pfizer/BioNTech,23490
19847,Ukraine,2021-04-24,Sinovac,32956
19848,Ukraine,2021-04-25,Oxford/AstraZeneca,470683
19849,Ukraine,2021-04-25,Pfizer/BioNTech,24012
19850,Ukraine,2021-04-25,Sinovac,33338
19851,Ukraine,2021-04-26,Oxford/AstraZeneca,472593
19852,Ukraine,2021-04-26,Pfizer/BioNTech,27600
19853,Ukraine,2021-04-26,Sinovac,38940
19854,Ukraine,2021-04-27,Oxford/AstraZeneca,480033
19855,Ukraine,2021-04-27,Pfizer/BioNTech,32518
19856,Ukraine,2021-04-27,Sinovac,46172
19857,Ukraine,2021-04-28,Oxford/AstraZeneca,540051
19858,Ukraine,2021-04-28,Pfizer/BioNTech,37176
19859,Ukraine,2021-04-28,Sinovac,51965
19860,Ukraine,2021-04-29,Oxford/AstraZeneca,604249
19861,Ukraine,2021-04-29,Pfizer/BioNTech,41032
19862,Ukraine,2021-04-29,Sinovac,57287
19863,Ukraine,2021-04-30,Oxford/AstraZeneca,647816
19864,Ukraine,2021-04-30,Pfizer/BioNTech,44088
19865,Ukraine,2021-04-30,Sinovac,60649
19866,Ukraine,2021-05-01,Oxford/AstraZeneca,649686
19867,Ukraine,2021-05-01,Pfizer/BioNTech,44322
19868,Ukraine,2021-05-01,Sinovac,61206
19869,Ukraine,2021-05-02,Oxford/AstraZeneca,649816
19870,Ukraine,2021-05-02,Pfizer/BioNTech,44334
19871,Ukraine,2021-05-02,Sinovac,61241
19872,Ukraine,2021-05-03,Oxford/AstraZeneca,650276
19873,Ukraine,2021-05-03,Pfizer/BioNTech,44436
19874,Ukraine,2021-05-03,Sinovac,61598
19875,Ukraine,2021-05-04,Oxford/AstraZeneca,652876
19876,Ukraine,2021-05-04,Pfizer/BioNTech,44904
19877,Ukraine,2021-05-04,Sinovac,61955
19878,Ukraine,2021-05-05,Oxford/AstraZeneca,672960
19879,Ukraine,2021-05-05,Pfizer/BioNTech,46632
19880,Ukraine,2021-05-05,Sinovac,64637
19881,Ukraine,2021-05-06,Oxford/AstraZeneca,705897
19882,Ukraine,2021-05-06,Pfizer/BioNTech,48774
19883,Ukraine,2021-05-06,Sinovac,67525
19884,Ukraine,2021-05-07,Oxford/AstraZeneca,737291
19885,Ukraine,2021-05-07,Pfizer/BioNTech,51078
19886,Ukraine,2021-05-07,Sinovac,69873
19887,Ukraine,2021-05-08,Oxford/AstraZeneca,740925
19888,Ukraine,2021-05-08,Pfizer/BioNTech,51858
19889,Ukraine,2021-05-08,Sinovac,70302
19890,Ukraine,2021-05-09,Oxford/AstraZeneca,741805
19891,Ukraine,2021-05-09,Pfizer/BioNTech,51858
19892,Ukraine,2021-05-09,Sinovac,70426
19893,Ukraine,2021-05-10,Oxford/AstraZeneca,743295
19894,Ukraine,2021-05-10,Pfizer/BioNTech,52326
19895,Ukraine,2021-05-10,Sinovac,70662
19896,Ukraine,2021-05-11,Oxford/AstraZeneca,757095
19897,Ukraine,2021-05-11,Pfizer/BioNTech,54642
19898,Ukraine,2021-05-11,Sinovac,72810
19899,Ukraine,2021-05-12,Oxford/AstraZeneca,772458
19900,Ukraine,2021-05-12,Pfizer/BioNTech,57054
19901,Ukraine,2021-05-12,Sinovac,75421
19902,Ukraine,2021-05-13,Oxford/AstraZeneca,785918
19903,Ukraine,2021-05-13,Pfizer/BioNTech,60756
19904,Ukraine,2021-05-13,Sinovac,79846
19905,Ukraine,2021-05-14,Oxford/AstraZeneca,801056
19906,Ukraine,2021-05-14,Pfizer/BioNTech,65100
19907,Ukraine,2021-05-14,Sinovac,84002
19908,Ukraine,2021-05-15,Oxford/AstraZeneca,803276
19909,Ukraine,2021-05-15,Pfizer/BioNTech,67854
19910,Ukraine,2021-05-15,Sinovac,85192
19911,Ukraine,2021-05-16,Oxford/AstraZeneca,804026
19912,Ukraine,2021-05-16,Pfizer/BioNTech,69006
19913,Ukraine,2021-05-16,Sinovac,85520
19914,Ukraine,2021-05-17,Oxford/AstraZeneca,810750
19915,Ukraine,2021-05-17,Pfizer/BioNTech,74190
19916,Ukraine,2021-05-17,Sinovac,90844
19917,Ukraine,2021-05-18,Oxford/AstraZeneca,818356
19918,Ukraine,2021-05-18,Pfizer/BioNTech,79602
19919,Ukraine,2021-05-18,Sinovac,96914
19920,Ukraine,2021-05-19,Oxford/AstraZeneca,825196
19921,Ukraine,2021-05-19,Pfizer/BioNTech,83706
19922,Ukraine,2021-05-19,Sinovac,103913
19923,Ukraine,2021-05-20,Oxford/AstraZeneca,831816
19924,Ukraine,2021-05-20,Pfizer/BioNTech,88746
19925,Ukraine,2021-05-20,Sinovac,111166
19926,Ukraine,2021-05-21,Oxford/AstraZeneca,838426
19927,Ukraine,2021-05-21,Pfizer/BioNTech,93072
19928,Ukraine,2021-05-21,Sinovac,117813
19929,Ukraine,2021-05-22,Johnson&Johnson,219
19930,Ukraine,2021-05-22,Oxford/AstraZeneca,839366
19931,Ukraine,2021-05-22,Pfizer/BioNTech,94298
19932,Ukraine,2021-05-22,Sinovac,118931
19933,Ukraine,2021-05-23,Johnson&Johnson,219
19934,Ukraine,2021-05-23,Oxford/AstraZeneca,839766
19935,Ukraine,2021-05-23,Pfizer/BioNTech,94818
19936,Ukraine,2021-05-23,Sinovac,119336
19937,Ukraine,2021-05-24,Johnson&Johnson,219
19938,Ukraine,2021-05-24,Oxford/AstraZeneca,843688
19939,Ukraine,2021-05-24,Pfizer/BioNTech,97956
19940,Ukraine,2021-05-24,Sinovac,126332
19941,Ukraine,2021-05-25,Johnson&Johnson,224
19942,Ukraine,2021-05-25,Oxford/AstraZeneca,848268
19943,Ukraine,2021-05-25,Pfizer/BioNTech,100848
19944,Ukraine,2021-05-25,Sinovac,135242
19945,Ukraine,2021-05-26,Johnson&Johnson,224
19946,Ukraine,2021-05-26,Oxford/AstraZeneca,851668
19947,Ukraine,2021-05-26,Pfizer/BioNTech,103998
19948,Ukraine,2021-05-26,Sinovac,143823
19949,Ukraine,2021-05-27,Johnson&Johnson,224
19950,Ukraine,2021-05-27,Oxford/AstraZeneca,854719
19951,Ukraine,2021-05-27,Pfizer/BioNTech,107148
19952,Ukraine,2021-05-27,Sinovac,153915
19953,Ukraine,2021-05-28,Johnson&Johnson,224
19954,Ukraine,2021-05-28,Oxford/AstraZeneca,857699
19955,Ukraine,2021-05-28,Pfizer/BioNTech,109791
19956,Ukraine,2021-05-28,Sinovac,165107
19957,Ukraine,2021-05-29,Johnson&Johnson,224
19958,Ukraine,2021-05-29,Oxford/AstraZeneca,858539
19959,Ukraine,2021-05-29,Pfizer/BioNTech,110234
19960,Ukraine,2021-05-29,Sinovac,172416
19961,Ukraine,2021-05-30,Johnson&Johnson,224
19962,Ukraine,2021-05-30,Oxford/AstraZeneca,858829
19963,Ukraine,2021-05-30,Pfizer/BioNTech,110276
19964,Ukraine,2021-05-30,Sinovac,178252
19965,Ukraine,2021-05-31,Johnson&Johnson,224
19966,Ukraine,2021-05-31,Oxford/AstraZeneca,859989
19967,Ukraine,2021-05-31,Pfizer/BioNTech,112089
19968,Ukraine,2021-05-31,Sinovac,189216
19969,Ukraine,2021-06-01,Johnson&Johnson,224
19970,Ukraine,2021-06-01,Oxford/AstraZeneca,860659
19971,Ukraine,2021-06-01,Pfizer/BioNTech,116031
19972,Ukraine,2021-06-01,Sinovac,203488
19973,Ukraine,2021-06-02,Johnson&Johnson,224
19974,Ukraine,2021-06-02,Oxford/AstraZeneca,862199
19975,Ukraine,2021-06-02,Pfizer/BioNTech,133047
19976,Ukraine,2021-06-02,Sinovac,219413
19977,Ukraine,2021-06-03,Johnson&Johnson,224
19978,Ukraine,2021-06-03,Oxford/AstraZeneca,862969
19979,Ukraine,2021-06-03,Pfizer/BioNTech,165536
19980,Ukraine,2021-06-03,Sinovac,236994
19981,Ukraine,2021-06-04,Johnson&Johnson,390
19982,Ukraine,2021-06-04,Oxford/AstraZeneca,863629
19983,Ukraine,2021-06-04,Pfizer/BioNTech,200463
19984,Ukraine,2021-06-04,Sinovac,258681
19985,Ukraine,2021-06-05,Johnson&Johnson,390
19986,Ukraine,2021-06-05,Oxford/AstraZeneca,863849
19987,Ukraine,2021-06-05,Pfizer/BioNTech,224606
19988,Ukraine,2021-06-05,Sinovac,274419
19989,Ukraine,2021-06-06,Johnson&Johnson,390
19990,Ukraine,2021-06-06,Oxford/AstraZeneca,863919
19991,Ukraine,2021-06-06,Pfizer/BioNTech,236169
19992,Ukraine,2021-06-06,Sinovac,287646
19993,Ukraine,2021-06-07,Johnson&Johnson,390
19994,Ukraine,2021-06-07,Oxford/AstraZeneca,865399
19995,Ukraine,2021-06-07,Pfizer/BioNTech,261198
19996,Ukraine,2021-06-07,Sinovac,309298
19997,Ukraine,2021-06-08,Johnson&Johnson,390
19998,Ukraine,2021-06-08,Oxford/AstraZeneca,872509
19999,Ukraine,2021-06-08,Pfizer/BioNTech,283853
20000,Ukraine,2021-06-08,Sinovac,332694
20001,Ukraine,2021-06-09,Johnson&Johnson,390
20002,Ukraine,2021-06-09,Oxford/AstraZeneca,889371
20003,Ukraine,2021-06-09,Pfizer/BioNTech,299946
20004,Ukraine,2021-06-09,Sinovac,355312
20005,Ukraine,2021-06-10,Johnson&Johnson,390
20006,Ukraine,2021-06-10,Oxford/AstraZeneca,910909
20007,Ukraine,2021-06-10,Pfizer/BioNTech,313624
20008,Ukraine,2021-06-10,Sinovac,374425
20009,Ukraine,2021-06-11,Johnson&Johnson,390
20010,Ukraine,2021-06-11,Oxford/AstraZeneca,935501
20011,Ukraine,2021-06-11,Pfizer/BioNTech,332036
20012,Ukraine,2021-06-11,Sinovac,393483
20013,Ukraine,2021-06-12,Johnson&Johnson,390
20014,Ukraine,2021-06-12,Oxford/AstraZeneca,941608
20015,Ukraine,2021-06-12,Pfizer/BioNTech,339578
20016,Ukraine,2021-06-12,Sinovac,414704
20017,Ukraine,2021-06-13,Johnson&Johnson,390
20018,Ukraine,2021-06-13,Oxford/AstraZeneca,943358
20019,Ukraine,2021-06-13,Pfizer/BioNTech,341688
20020,Ukraine,2021-06-13,Sinovac,433063
20021,Ukraine,2021-06-14,Johnson&Johnson,390
20022,Ukraine,2021-06-14,Oxford/AstraZeneca,963186
20023,Ukraine,2021-06-14,Pfizer/BioNTech,357746
20024,Ukraine,2021-06-14,Sinovac,447234
20025,Ukraine,2021-06-15,Johnson&Johnson,390
20026,Ukraine,2021-06-15,Oxford/AstraZeneca,988209
20027,Ukraine,2021-06-15,Pfizer/BioNTech,378252
20028,Ukraine,2021-06-15,Sinovac,464296
20029,Ukraine,2021-06-16,Johnson&Johnson,390
20030,Ukraine,2021-06-16,Oxford/AstraZeneca,1011627
20031,Ukraine,2021-06-16,Pfizer/BioNTech,411508
20032,Ukraine,2021-06-16,Sinovac,484160
20033,Ukraine,2021-06-17,Johnson&Johnson,390
20034,Ukraine,2021-06-17,Oxford/AstraZeneca,1031402
20035,Ukraine,2021-06-17,Pfizer/BioNTech,446096
20036,Ukraine,2021-06-17,Sinovac,511510
20037,Ukraine,2021-06-18,Johnson&Johnson,390
20038,Ukraine,2021-06-18,Oxford/AstraZeneca,1047004
20039,Ukraine,2021-06-18,Pfizer/BioNTech,475790
20040,Ukraine,2021-06-18,Sinovac,533315
20041,Ukraine,2021-06-19,Johnson&Johnson,390
20042,Ukraine,2021-06-19,Oxford/AstraZeneca,1050444
20043,Ukraine,2021-06-19,Pfizer/BioNTech,483200
20044,Ukraine,2021-06-19,Sinovac,548068
20045,Ukraine,2021-06-20,Johnson&Johnson,390
20046,Ukraine,2021-06-20,Oxford/AstraZeneca,1051084
20047,Ukraine,2021-06-20,Pfizer/BioNTech,484352
20048,Ukraine,2021-06-20,Sinovac,550666
20049,Ukraine,2021-06-21,Johnson&Johnson,390
20050,Ukraine,2021-06-21,Oxford/AstraZeneca,1052423
20051,Ukraine,2021-06-21,Pfizer/BioNTech,487452
